Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_CA,Ala_CDCA,Ala_DCA,Arg_CA,Arg_DCA,Asn_CA,Asn_CDCA,Asn_DCA,Asp_CA,Asp_CDCA,Asp_DCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GLCA,GUDCA,Gln_CA,Gln_CDCA,Gln_UDCA,Glu_CA,Glu_CDCA,Glu_DCA,His_CA,His_CDCA,His_DCA,IleLeu_CA,LCA,Lys_CA,Lys_CDCA,Lys_DCA,Met_CA,Met_CDCA,Phe_CA,Phe_CDCA,Phe_DCA,TCA,TCDCA,TDCA,TLCA,TUDCA,Thr_CA,Thr_CDCA,Thr_DCA,Trp_CA,Trp_CDCA,Trp_DCA,Tyr_CA,Tyr_CDCA,Tyr_UDCA,UDCA,Val_CA,Val_CDCA,Val_DCA,isoCA_aMCA,isoDCA_isoCDCA,isoLCA,isoUDCA,isoalloLCA
BaiF%RaymondF_2016__P21E7__bin_22_fa_DDJCLBHB_00373__Bile_acid-CoA_transferase,1.0,1.0,-0.029152866,0.09656851,1.0,0.6101271,-1.0,0.8421128,-0.13441011,-0.3150662,0.84756994,0.33202866,0.38136858,0.5076429,-0.21500489,-0.17179453,1.0,-0.35863426,-1.0,1.0,1.0,-0.7432659,-0.4588085,0.18741253,1.0,-0.78397435,-1.0,1.0,-0.91537255,-0.5824359,0.9278277,-1.0,1.0,-1.0,0.539719,-1.0,-0.51012886,-0.38301867,-0.8427902,-1.0,0.5767342,-1.0,-1.0,1.0,1.0,-1.0,-0.37555623,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.22374915,1.0,1.0,0.5715102,1.0,1.0,0.050891936,1.0
BaiF%SRR4783510_bin_28_GHBMCCFK_00008__L-carnitine_CoA-transferase,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.031741053,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.65805626,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.93640924,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.51987875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
BaiF%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_892,-1.0,1.0,-1.0,-1.0,-1.0,0.48922056,-1.0,0.03641939,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.504818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.27686456,-1.0,0.6872074,1.0,-1.0,1.0
BaiF%fig|1950825_3_peg_1464|__L-carnitine_dehydratase_(EC_4_2_1_89)____Clostridiales_bacterium_UBA1701_|_1950825_3_,1.0,1.0,-1.0,-1.0,-0.67052203,1.0,-1.0,0.51982445,-1.0,-0.99879545,0.6212123,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-0.26947135,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.75823826,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.24060576,1.0,-1.0,-1.0,-0.5854002,0.364611,-1.0,-1.0,-1.0,0.46548817,-1.0,-1.0,1.0,-1.0,-1.0,-0.46055287,1.0,-0.86964357,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
BaiG%LeChatelierE_2013__MH0251__bin_10_fa_BOBEKBFD_00006__Multidrug_resistance_protein_3,-1.0,-1.0,1.0,1.0,1.0,0.3372923,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.83498216,1.0,1.0,-1.0,-0.8661309,0.6607854,-1.0,0.32226005,-0.64762956,1.0,1.0,0.15925317,1.0,1.0,-1.0,1.0,1.0,0.32374325,1.0,-1.0,0.93432385,-1.0,1.0,1.0,1.0,1.0,1.0,0.748992,0.90267146,1.0,-1.0,0.23336089,1.0,1.0,1.0,-1.0,0.6374572,1.0,-1.0,1.0,1.0,1.0,0.28891954,1.0,0.87181216,-1.0,-0.11041841,-1.0,-1.0,-0.048376087,-0.053312633
BaiG%MBR4017991_1_MFS_transporter__Clostridia_bacterium_,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-0.6688682,1.0,-1.0,1.0,-1.0,1.0,1.0,-0.6266308,1.0,1.0,1.0,1.0,1.0,-0.44081923,-0.32521486,1.0,1.0,1.0,0.18595444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-0.632872,-1.0,1.0,-1.0
BaiG%MDY4488523_1_MFS_transporter__Candidatus_Limivicinus_sp__,1.0,1.0,-1.0,-0.8794784,-1.0,1.0,-1.0,-0.31525016,-1.0,-1.0,-1.0,-1.0,-1.0,0.65550375,-1.0,-1.0,1.0,-1.0,-1.0,0.649216,1.0,-1.0,0.605382,1.0,1.0,-1.0,-0.8300117,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.7715921,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7930856,-1.0,-1.0,1.0,-1.0,-1.0,0.50790125,-0.21747488,-1.0,-1.0,0.46374494,-1.0,1.0,1.0,-1.0,1.0
BaiH%MEE0204071_1_FAD-dependent_oxidoreductase__Oscillospiraceae_bacterium_,1.0,1.0,-1.0,0.47836512,-0.5588859,0.79431564,-1.0,-0.86890393,-0.23852344,0.22762062,1.0,-1.0,-1.0,0.4744074,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.74852717,1.0,0.29692176,-1.0,0.15423444,0.12330323,-1.0,-0.37240374,0.35826373,-1.0,1.0,-1.0,0.1267337,-1.0,1.0,-1.0,-1.0,-1.0,-0.74558824,-1.0,-1.0,-0.16373815,-0.31126907,-1.0,-1.0,0.24494882,-0.3788319,-1.0,-1.0,0.523601,-1.0,-1.0,-1.0,-0.17529245,-0.500826,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
BaiH%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01962__NADH_oxidase,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-0.4821354,0.3650737,1.0,1.0,-0.35442135,-0.7808356,1.0,-1.0,-0.31745175,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-0.3539346,1.0,1.0,-1.0,1.0,1.0,-0.3085526,1.0,-1.0,1.0,-1.0,1.0,0.11612943,0.33896533,1.0,1.0,-1.0,-1.0,-0.48650515,1.0,-1.0,-0.1828047,0.5416645,1.0,-0.53593206,-0.959233,1.0,-0.37570372,1.0,1.0,0.08266686,0.19709922,-1.0,0.93140626,-1.0,1.0,1.0,-1.0,1.0
BaiH%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_836,0.6303282,-0.27819848,1.0,1.0,1.0,1.0,1.0,-0.67812395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7039252,0.8124753,1.0,1.0,1.0,-0.25687817,1.0,1.0,0.59981424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48928955,0.6442619,1.0,0.89070517,1.0,1.0,1.0,1.0,1.0,1.0,0.93836135,0.55716366,1.0,1.0,1.0,1.0,0.9452953,1.0,1.0,0.17843899,1.0,1.0,1.0,1.0,-0.10742942,0.9981648,0.18430501,0.9522491,0.59563667,-0.24659902,0.34109953,0.16858645
BaiI%QinJ_2012__CON-070__bin_41_fa_AAAKDJOM_00400__hypothetical_protein,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.7890299,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.24799532,-1.0,-1.0,0.33452237,1.0,-1.0,-0.74194044,1.0,-1.0,-1.0,0.044053156,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-0.81801313,-0.36776364,-0.06636585,-1.0,-0.12732486,0.7803022,-1.0,-1.0,-1.0,-0.08056914,-1.0,-1.0,-1.0,-0.7327244,-1.0,-1.0,-0.12487159,-1.0,-1.0,-0.39476097,-1.0,-1.0,-1.0,0.7029817,-1.0,-1.0,1.0,-1.0,1.0
